date,close_eur,close_usd,close_gld,sma50d_eur,sma200d_eur,sma200w_eur,sma200w_factor_eur,sma50d_usd,sma200d_usd,sma200w_usd,sma200w_factor_usd,sma50d_gld,sma200d_gld,sma200w_gld,sma200w_factor_gld,powerlaw_q01_eur,powerlaw_q50_eur,powerlaw_q99_eur,powerlaw_factor_eur,powerlaw_q01_usd,powerlaw_q50_usd,powerlaw_q99_usd,powerlaw_factor_usd
2013-05-03,74.99,98.10,0.06670746634026928,83.09,31.32,,,108.54,40.83,,,0.07206778,0.02630651,,,14.81,30.03,349.03,0.18006104,17.85,37.19,500.80,0.16616627
2013-05-04,86.40,112.90,0.06670746634026928,84.12,31.71,,,109.86,41.33,,,0.07281174,0.02660602,,,14.87,30.14,350.09,0.21338226,17.91,37.33,502.26,0.19611851
2013-05-05,88.50,116.00,0.06670746634026928,85.20,32.11,,,111.24,41.85,,,0.07355569,0.02690584,,,14.92,30.26,351.15,0.21883830,17.98,37.47,503.72,0.20179520
2013-05-06,85.65,112.30,0.07637117889081574,86.22,32.49,,,112.54,42.36,,,0.07449292,0.02725344,,,14.98,30.37,352.21,0.20956024,18.05,37.61,505.18,0.19348018
2013-05-07,84.00,109.60,0.07552110249784667,87.13,32.86,,,113.70,42.85,,,0.07536084,0.02759706,,,15.04,30.48,353.27,0.20388493,18.11,37.75,506.64,0.18727611
2013-05-08,85.89,113.20,0.0768030395549223,87.98,33.25,,,114.78,43.35,,,0.07616428,0.02794708,,,15.09,30.60,354.34,0.20869565,18.18,37.89,508.11,0.19394607
2013-05-09,86.53,112.80,0.07753909606461591,88.76,33.63,,,115.74,43.86,,,0.07691208,0.02830079,,,15.15,30.71,355.40,0.20978692,18.25,38.03,509.58,0.19243686
2013-05-10,90.19,117.70,0.08127891720185071,89.50,34.04,,,116.68,44.39,,,0.07766134,0.02867341,,,15.21,30.83,356.47,0.21971517,18.32,38.17,511.06,0.20168852
2013-05-11,88.57,115.60,0.08127891720185071,90.23,34.44,,,117.60,44.91,,,0.07841770,0.02904584,,,15.26,30.94,357.55,0.21417511,18.38,38.31,512.54,0.19673790
2013-05-12,87.86,114.80,0.08127891720185071,91.03,34.83,,,118.61,45.43,,,0.07917407,0.02941816,,,15.32,31.06,358.62,0.21130207,18.45,38.45,514.02,0.19442258
2013-05-13,90.34,118.00,0.08248575722624166,91.77,35.24,,,119.54,45.96,,,0.07995457,0.02979873,,,15.38,31.18,359.70,0.21770446,18.52,38.59,515.50,0.20016902
2013-05-14,85.68,111.40,0.07797025371828521,92.39,35.63,,,120.29,46.47,,,0.08059632,0.03015878,,,15.44,31.29,360.78,0.20339376,18.59,38.73,516.99,0.18621589
2013-05-15,87.75,114.20,0.08200488295275025,92.97,36.03,,,121.01,46.99,,,0.08125551,0.03053901,,,15.50,31.41,361.87,0.20859197,18.66,38.87,518.48,0.19114881
2013-05-16,90.84,118.20,0.085250631085467,93.46,36.44,,,121.59,47.52,,,0.08185297,0.03093546,,,15.55,31.53,362.95,0.21672424,18.72,39.02,519.98,0.19845988
2013-05-17,94.77,123.50,0.09079880895489467,94.06,36.87,,,122.34,48.09,,,0.08258926,0.03135841,,,15.61,31.64,364.04,0.22719054,18.79,39.16,521.47,0.20830349
2013-05-18,94.30,123.20,0.09079880895489467,94.59,37.29,,,122.99,48.65,,,0.08332554,0.03178055,,,15.67,31.76,365.13,0.22500429,18.86,39.30,522.98,0.20697453
2013-05-19,93.55,122.50,0.09079880895489467,95.08,37.72,,,123.60,49.21,,,0.08406182,0.03220199,,,15.73,31.88,366.23,0.22202568,18.93,39.45,524.48,0.20486599
2013-05-20,92.68,122.00,0.08751479502169937,95.52,38.14,,,124.18,49.76,,,0.08473243,0.03260868,,,15.79,32.00,367.32,0.21872955,19.00,39.59,525.99,0.20315983
2013-05-21,93.23,122.90,0.08952831906756512,95.81,38.56,,,124.56,50.33,,,0.08522214,0.03302503,,,15.85,32.12,368.42,0.21947415,19.07,39.74,527.50,0.20421690
2013-05-22,94.78,123.80,0.09036496350364963,95.90,38.99,,,124.67,50.89,,,0.08553207,0.03344557,,,15.91,32.24,369.52,0.22304233,19.14,39.88,529.02,0.20526398
2013-05-23,96.29,126.30,0.09077188443294523,95.76,39.43,,,124.50,51.47,,,0.08561441,0.03386814,,,15.97,32.36,370.63,0.22647042,19.21,40.03,530.53,0.20943832
2013-05-24,101.46,133.10,0.09599019183614597,95.77,39.89,,,124.52,52.08,,,0.08583375,0.03431605,,,16.03,32.48,371.74,0.24016755,19.28,40.18,532.06,0.22196654
2013-05-25,100.96,132.00,0.09599019183614597,95.62,40.35,,,124.31,52.69,,,0.08595451,0.03476425,,,16.09,32.60,372.85,0.23789102,19.35,40.32,533.58,0.21906540
2013-05-26,102.09,133.50,0.09599019183614597,95.47,40.82,,,124.13,53.30,,,0.08607527,0.03521245,,,16.15,32.72,373.96,0.24018334,19.42,40.47,535.11,0.22121817
2013-05-27,98.65,129.80,0.09305660106821523,94.95,41.27,,,123.48,53.89,,,0.08613736,0.03564625,,,16.21,32.84,375.07,0.22972747,19.49,40.62,536.64,0.21330368
2013-05-28,98.93,129.00,0.09365471177580949,94.05,41.72,,,122.31,54.48,,,0.08562624,0.03608333,,,16.27,32.96,376.19,0.22966215,19.56,40.77,538.18,0.21102156
2013-05-29,101.84,132.30,0.09461827284105133,92.54,42.18,,,120.36,55.09,,,0.08461658,0.03652523,,,16.33,33.09,377.31,0.23688293,19.64,40.91,539.72,0.21662052
2013-05-30,99.26,128.80,0.0913183735687192,92.01,42.63,,,119.63,55.68,,,0.08432553,0.03695064,,,16.39,33.21,378.43,0.22889736,19.71,41.06,541.26,0.20916499
2013-05-31,99.22,128.80,0.09281009958350749,92.08,43.09,,,119.71,56.27,,,0.08458189,0.03738287,,,16.45,33.33,379.56,0.22794745,19.78,41.21,542.81,0.20843929
2013-06-01,99.99,129.30,0.09281009958350749,92.28,43.54,,,119.96,56.86,,,0.08485572,0.03781533,,,16.51,33.45,380.69,0.22922731,19.85,41.36,544.36,0.20867095
2013-06-02,95.12,122.50,0.09281009958350749,92.75,43.97,,,120.55,57.42,,,0.08512956,0.03824781,,,16.57,33.58,381.82,0.21505818,19.92,41.51,545.91,0.19502272
2013-06-03,93.67,120.70,0.08567879325643302,93.24,44.40,,,121.16,57.97,,,0.08526077,0.03864358,,,16.63,33.70,382.95,0.21030793,20.00,41.66,547.46,0.19091495
2013-06-04,94.56,121.40,0.08654428800570309,93.86,44.82,,,121.94,58.52,,,0.08577286,0.03904188,,,16.70,33.83,384.09,0.21192738,20.07,41.81,549.02,0.19156820
2013-06-05,94.89,121.90,0.08689453612289269,94.72,45.25,,,123.01,59.07,,,0.08651170,0.03944194,,,16.76,33.95,385.23,0.21203897,20.14,41.97,550.59,0.19183712
2013-06-06,92.36,119.00,0.08419414178576481,95.12,45.66,,,123.53,59.60,,,0.08684337,0.03982849,,,16.82,34.08,386.37,0.20441077,20.21,42.12,552.15,0.18571643
2013-06-07,86.01,111.00,0.08023129743404409,95.15,46.04,,,123.57,60.10,,,0.08688117,0.04019556,,,16.88,34.20,387.51,0.18652025,20.29,42.27,553.72,0.17005043
2013-06-08,83.94,107.90,0.08023129743404409,94.99,46.42,,,123.36,60.58,,,0.08679812,0.04056286,,,16.94,34.33,388.66,0.18024319,20.36,42.42,555.30,0.16364452
2013-06-09,77.63,100.40,0.07256956993133358,94.58,46.76,,,122.83,61.02,,,0.08656184,0.04089158,,,17.01,34.45,389.81,0.16260730,20.43,42.58,556.88,0.14907261
2013-06-10,82.18,106.30,0.07664299361909224,94.39,47.12,,,122.57,61.49,,,0.08640703,0.04123897,,,17.07,34.58,390.96,0.17414213,20.51,42.73,558.46,0.15947579
2013-06-11,84.25,109.00,0.07909153575445343,94.10,47.49,,,122.21,61.98,,,0.08620267,0.04159906,,,17.13,34.71,392.11,0.17899621,20.58,42.89,560.04,0.16390465
2013-06-12,84.12,108.80,0.07855312082596297,93.55,47.86,,,121.51,62.46,,,0.08574345,0.04195645,,,17.20,34.83,393.27,0.17794560,20.66,43.04,561.63,0.16292955
2013-06-13,80.84,103.90,0.07493148709072553,92.75,48.22,,,120.51,62.91,,,0.08508747,0.04229574,,,17.26,34.96,394.43,0.16857120,20.73,43.20,563.22,0.15331158
2013-06-14,77.26,100.00,0.07190881961672599,92.09,48.55,,,119.67,63.35,,,0.08459487,0.04262013,,,17.32,35.09,395.59,0.15845824,20.81,43.35,564.81,0.14556985
2013-06-15,76.48,99.80,0.07190881961672599,91.48,48.89,,,118.93,63.79,,,0.08416148,0.04294459,,,17.39,35.22,396.76,0.15575823,20.88,43.51,566.41,0.14466665
2013-06-16,76.86,99.90,0.07190881961672599,91.02,49.22,,,118.37,64.23,,,0.08372810,0.04326808,,,17.45,35.35,397.93,0.15614487,20.96,43.67,568.01,0.14430125
2013-06-17,77.95,101.90,0.07358197638733438,90.49,49.56,,,117.72,64.68,,,0.08332818,0.04360007,,,17.52,35.48,399.10,0.15836784,21.03,43.82,569.62,0.14741428
2013-06-18,82.01,107.30,0.07840987979100442,89.88,49.92,,,116.98,65.15,,,0.08294608,0.04395538,,,17.58,35.61,400.27,0.16836081,21.11,43.98,571.23,0.15667491
2013-06-19,82.72,108.30,0.08013911499186029,89.39,50.29,,,116.37,65.63,,,0.08266409,0.04431934,,,17.65,35.74,401.45,0.16954143,21.19,44.14,572.84,0.15790809
2013-06-20,84.06,111.30,0.08721545272891117,89.28,50.66,,,116.26,66.12,,,0.08281180,0.04471868,,,17.71,35.87,402.63,0.17237348,21.26,44.30,574.46,0.16276211
2013-06-21,82.84,109.50,0.08441258094357076,89.30,51.02,,,116.33,66.61,,,0.08305158,0.04510373,,,17.78,36.00,403.81,0.16853612,21.34,44.46,576.08,0.15892130
2013-06-22,82.01,108.20,0.08441258094357076,89.44,51.38,,,116.53,67.08,,,0.08340568,0.04548632,,,17.84,36.13,404.99,0.16574971,21.41,44.62,577.70,0.15601575
2013-06-23,81.39,107.90,0.08317915510329942,89.34,51.74,,,116.43,67.55,,,0.08373511,0.04586274,,,17.91,36.26,406.18,0.16349448,21.49,44.78,579.33,0.15490105
2013-06-24,76.69,102.10,0.07959462093159228,89.10,52.07,,,116.15,68.00,,,0.08399286,0.04622159,,,17.97,36.39,407.37,0.15079610,21.57,44.94,580.96,0.14396039
2013-06-25,77.45,103.30,0.08076938113296063,88.94,52.40,,,115.97,68.45,,,0.08408082,0.04658584,,,18.04,36.53,408.56,0.15213049,21.65,45.10,582.59,0.14555924
2013-06-26,77.77,104.00,0.08489241518921214,88.81,52.74,,,115.86,68.90,,,0.08426825,0.04697070,,,18.10,36.66,409.76,0.15235153,21.72,45.26,584.23,0.14627296
2013-06-27,76.20,101.70,0.08467943380516237,88.62,53.07,,,115.63,69.34,,,0.08442577,0.04735450,,,18.17,36.79,410.96,0.14773798,21.80,45.42,585.87,0.14164909
2013-06-28,70.94,94.70,0.07672986549991898,88.31,53.38,,,115.27,69.75,,,0.08440959,0.04769903,,,18.24,36.93,412.16,0.13378351,21.88,45.58,587.51,0.12874140
2013-06-29,71.09,95.00,0.07672986549991898,87.93,53.68,,,114.81,70.15,,,0.08431861,0.04804292,,,18.30,37.06,413.36,0.13362527,21.96,45.75,589.16,0.12877292
2013-06-30,72.79,97.50,0.07672986549991898,87.61,53.99,,,114.45,70.57,,,0.08422763,0.04838655,,,18.37,37.20,414.57,0.13735487,22.04,45.91,590.81,0.13267226
2013-07-01,66.28,88.10,0.07029722720925594,87.18,54.27,,,113.92,70.94,,,0.08400799,0.04869767,,,18.44,37.33,415.78,0.12040066,22.12,46.07,592.47,0.11568335
2013-07-02,68.33,90.40,0.07273019831851643,86.74,54.56,,,113.37,71.33,,,0.08381288,0.04902122,,,18.51,37.47,416.99,0.12502510,22.19,46.24,594.13,0.11926076
2013-07-03,60.12,78.90,0.06310737852429514,86.23,54.81,,,112.72,71.66,,,0.08351562,0.04929666,,,18.57,37.60,418.21,0.10396857,22.27,46.40,595.79,0.09874111
2013-07-04,61.07,80.00,0.06402561024409764,85.69,55.06,,,112.03,71.99,,,0.08315604,0.04957668,,,18.64,37.74,419.42,0.10586856,22.35,46.57,597.46,0.10024169
2013-07-05,52.20,68.50,0.055998365011240545,84.92,55.27,,,111.04,72.26,,,0.08257099,0.04981752,,,18.71,37.88,420.65,0.08332089,22.43,46.73,599.13,0.07988556
2013-07-06,53.27,69.70,0.055998365011240545,84.09,55.48,,,109.96,72.55,,,0.08187499,0.05005771,,,18.78,38.01,421.87,0.08556402,22.51,46.90,600.80,0.08160266
2013-07-07,58.81,76.50,0.055998365011240545,83.38,55.72,,,109.03,72.86,,,0.08117898,0.05029689,,,18.85,38.15,423.09,0.09885217,22.59,47.07,602.48,0.09296591
2013-07-08,58.29,76.00,0.06143399886832108,82.68,55.96,,,108.10,73.17,,,0.08059168,0.05056310,,,18.91,38.29,424.32,0.09713623,22.67,47.23,604.16,0.09171267
2013-07-09,58.93,76.70,0.061298701298701304,82.00,56.21,,,107.19,73.49,,,0.08006736,0.05082888,,,18.98,38.43,425.56,0.09825865,22.75,47.40,605.85,0.09252272
2013-07-10,67.62,88.00,0.0696671020860547,81.49,56.49,,,106.49,73.86,,,0.07967013,0.05113650,,,19.05,38.56,426.79,0.11912003,22.83,47.57,607.53,0.11145887
2013-07-11,68.14,89.00,0.0696264424017211,80.96,56.78,,,105.80,74.24,,,0.07925536,0.05144392,,,19.12,38.70,428.03,0.11987968,22.92,47.74,609.23,0.11270488
2013-07-12,72.41,94.00,0.07315459745515389,80.48,57.09,,,105.15,74.64,,,0.07890302,0.05176930,,,19.19,38.84,429.27,0.12977956,23.00,47.91,610.92,0.12076473
2013-07-13,75.56,98.30,0.07315459745515389,79.96,57.42,,,104.46,75.07,,,0.07844631,0.05209435,,,19.26,38.98,430.51,0.13689970,23.08,48.08,612.62,0.12759100
2013-07-14,73.10,94.40,0.07315459745515389,79.40,57.73,,,103.70,75.47,,,0.07798959,0.05241945,,,19.33,39.12,431.76,0.13037364,23.16,48.25,614.32,0.12050883
2013-07-15,77.09,98.90,0.07707414392368958,78.90,58.07,,,103.01,75.90,,,0.07761127,0.05276455,,,19.40,39.26,433.01,0.13947922,23.24,48.42,616.03,0.12763373
2013-07-16,75.77,97.10,0.0749778000849388,78.45,58.39,,,102.36,76.32,,,0.07724970,0.05309899,,,19.47,39.41,434.26,0.13573133,23.33,48.59,617.74,0.12410626
2013-07-17,76.56,98.50,0.07737931576259868,78.00,58.72,,,101.75,76.75,,,0.07692419,0.05344543,,,19.54,39.55,435.51,0.13707719,23.41,48.76,619.46,0.12597936
2013-07-18,70.46,90.10,0.07018773856820129,77.37,59.03,,,100.90,77.13,,,0.07643558,0.05375591,,,19.61,39.69,436.77,0.12189568,23.49,48.94,621.17,0.11144760
2013-07-19,70.68,92.00,0.07096848844833571,76.80,59.33,,,100.17,77.52,,,0.07602858,0.05407046,,,19.68,39.83,438.03,0.12190749,23.57,49.11,622.90,0.11417750
2013-07-20,68.57,89.80,0.07096848844833571,76.19,59.62,,,99.39,77.90,,,0.07559175,0.05438534,,,19.75,39.97,439.29,0.11636554,23.66,49.28,624.62,0.11005724
2013-07-21,70.40,92.00,0.07096848844833571,75.59,59.92,,,98.64,78.30,,,0.07515492,0.05470074,,,19.82,40.12,440.56,0.12021676,23.74,49.46,626.35,0.11327393
2013-07-22,70.11,91.60,0.06858340820604972,75.09,60.22,,,98.02,78.69,,,0.07467038,0.05500338,,,19.90,40.26,441.83,0.11900078,23.82,49.63,628.08,0.11217026
2013-07-23,73.17,95.60,0.07098570633005383,74.68,60.53,,,97.52,79.10,,,0.07437652,0.05531756,,,19.97,40.41,443.10,0.12572968,23.91,49.80,629.82,0.11831790
2013-07-24,72.31,95.10,0.07194734453018611,74.24,60.84,,,97.00,79.51,,,0.07408458,0.05563654,,,20.04,40.55,444.38,0.12317953,23.99,49.98,631.56,0.11704001
